show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_int,duration_type
s3341,TV Show,maid-sama!,Not Given,Japan,2019-11-01,2010,TV-14,1 Season,"Anime Series, Romantic TV Shows",2019,1.0,Season
s3342,TV Show,mobile suit gundam: iron-blooded orphans,Not Given,Japan,2019-11-01,2016,TV-14,2 Seasons,"Anime Series, International TV Shows",2019,2.0,Seasons
s3343,TV Show,queer eye: we're in japan!,Not Given,United States,2019-11-01,2019,TV-14,1 Season,"International TV Shows, Reality TV",2019,1.0,Season
s3345,TV Show,the boulet brothers dragula,Not Given,United States,2019-11-01,2019,TV-MA,2 Seasons,Reality TV,2019,2.0,Seasons
s3346,TV Show,the deep,Not Given,Canada,2019-11-01,2019,TV-Y7,3 Seasons,Kids' TV,2019,3.0,Seasons
s3353,TV Show,we are the wave,Not Given,Germany,2019-11-01,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2019,1.0,Season
s3356,TV Show,kengan ashura,Not Given,United States,2019-10-31,2019,TV-MA,2 Seasons,"Anime Series, International TV Shows",2019,2.0,Seasons
s3361,TV Show,tomorrow with you,Not Given,South Korea,2019-10-30,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3364,TV Show,shine on with reese,Not Given,United States,2019-10-29,2018,TV-MA,1 Season,"Docuseries, Stand-Up Comedy & Talk Shows",2019,1.0,Season
s3365,Movie,the road to el camino: behind the scenes of el camino: a breaking bad movie,Not Given,United States,2019-10-29,2019,TV-14,14 min,"Documentaries, International Movies",2019,14.0,min
s3368,TV Show,"wait, my youth",Not Given,China,2019-10-27,2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",2019,1.0,Season
s3369,TV Show,a little thing called first love,Not Given,China,2019-10-26,2019,TV-G,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",2019,1.0,Season
s3370,TV Show,bojack horseman,Not Given,United States,2019-10-25,2020,TV-MA,6 Seasons,TV Comedies,2019,6.0,Seasons
s3371,TV Show,brotherhood,Not Given,Brazil,2019-10-25,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,1.0,Season
s3374,TV Show,drug squad: costa del sol,Not Given,Spain,2019-10-25,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3376,TV Show,monzón: a knockout blow,Not Given,Argentina,2019-10-25,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3378,TV Show,nailed it! france,Not Given,France,2019-10-25,2019,TV-14,1 Season,"International TV Shows, Reality TV",2019,1.0,Season
s3379,TV Show,nailed it! spain,Not Given,Spain,2019-10-25,2019,TV-PG,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",2019,1.0,Season
s3382,TV Show,the untamed,Not Given,China,2019-10-25,2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Mysteries",2019,1.0,Season
s3383,TV Show,daybreak,Not Given,United States,2019-10-24,2019,TV-MA,1 Season,"TV Action & Adventure, TV Comedies, TV Horror",2019,1.0,Season
s3386,TV Show,"breakfast, lunch & dinner",Not Given,United States,2019-10-23,2019,TV-MA,1 Season,Docuseries,2019,1.0,Season
s3401,TV Show,interior design masters,Not Given,United Kingdom,2019-10-18,2019,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",2019,1.0,Season
s3402,TV Show,little baby bum: nursery rhyme friends,Not Given,United Kingdom,2019-10-18,2019,TV-Y,2 Seasons,"British TV Shows, Kids' TV",2019,2.0,Seasons
s3404,TV Show,mighty little bheem: diwali,Not Given,India,2019-10-18,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",2019,1.0,Season
s3407,TV Show,spirit riding free: pony tales,Not Given,United States,2019-10-18,2019,TV-Y7,2 Seasons,Kids' TV,2019,2.0,Seasons
s3411,TV Show,toon,Not Given,Netherlands,2019-10-18,2017,TV-MA,2 Seasons,"International TV Shows, TV Comedies",2019,2.0,Seasons
s3415,TV Show,chosen,Not Given,China,2019-10-17,2019,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",2019,2.0,Seasons
s3416,TV Show,the unlisted,Not Given,Australia,2019-10-17,2019,TV-PG,1 Season,"Kids' TV, TV Thrillers",2019,1.0,Season
s3417,TV Show,another miss oh,Not Given,South Korea,2019-10-16,2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3421,TV Show,second 20s,Not Given,South Korea,2019-10-16,2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3427,TV Show,the lies within,Not Given,South Korea,2019-10-13,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",2019,1.0,Season
s3431,TV Show,insatiable,Not Given,United States,2019-10-11,2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",2019,2.0,Seasons
s3434,TV Show,the hook up plan,Not Given,France,2019-10-11,2020,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2019,2.0,Seasons
s3438,TV Show,ultramarine magmell,Not Given,Japan,2019-10-10,2019,TV-14,1 Season,"Anime Series, International TV Shows",2019,1.0,Season
s3441,TV Show,rhythm + flow,Not Given,United States,2019-10-09,2019,TV-MA,1 Season,Reality TV,2019,1.0,Season
s3443,Movie,the spooky tale of captain underpants hack-a-ween,Not Given,United States,2019-10-08,2019,TV-Y7,46 min,"Children & Family Movies, Comedies",2019,46.0,min
s3445,TV Show,legend quest: masters of myth,Not Given,Mexico,2019-10-05,2019,TV-Y7,1 Season,"Kids' TV, Spanish-Language TV Shows",2019,1.0,Season
s3446,TV Show,my country: the new age,Not Given,South Korea,2019-10-05,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",2019,1.0,Season
s3448,Movie,a plastic ocean,Not Given,United Kingdom,2019-10-04,2016,TV-14,100 min,Documentaries,2019,100.0,min
s3405,TV Show,monkart,Not Given,Pakistan,2019-10-18,2017,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",2019,1.0,Season
s3450,TV Show,creeped out,Not Given,United Kingdom,2019-10-04,2019,TV-PG,2 Seasons,"British TV Shows, Kids' TV, TV Thrillers",2019,2.0,Seasons
s3453,TV Show,peaky blinders,Not Given,United Kingdom,2019-10-04,2019,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2019,5.0,Seasons
s3454,TV Show,raising dion,Not Given,United States,2019-10-04,2019,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Dramas",2019,1.0,Season
s3455,TV Show,rotten,Not Given,United States,2019-10-04,2019,TV-MA,2 Seasons,"Docuseries, Science & Nature TV",2019,2.0,Seasons
s3458,TV Show,seis manos,Not Given,United States,2019-10-03,2019,TV-MA,1 Season,"Anime Series, Crime TV Shows",2019,1.0,Season
s3459,TV Show,living undocumented,Not Given,United States,2019-10-02,2019,TV-MA,1 Season,Docuseries,2019,1.0,Season
s3463,TV Show,chicago typewriter,Not Given,South Korea,2019-10-01,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3464,TV Show,college romance,Not Given,India,2019-10-01,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2019,1.0,Season
s3465,TV Show,engineering girls,Not Given,India,2019-10-01,2018,TV-MA,1 Season,"International TV Shows, TV Comedies",2019,1.0,Season
s3467,TV Show,girls hostel,Not Given,India,2019-10-01,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2019,1.0,Season
s3468,TV Show,inmates,Not Given,India,2019-10-01,2017,TV-MA,1 Season,"International TV Shows, TV Comedies",2019,1.0,Season
s3471,TV Show,miniforce x,Not Given,South Korea,2019-10-01,2018,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",2019,1.0,Season
s3474,TV Show,the k2,Not Given,South Korea,2019-10-01,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3475,TV Show,the liar and his lover,Not Given,South Korea,2019-10-01,2017,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3482,TV Show,bard of blood,Not Given,India,2019-09-27,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",2019,1.0,Season
s3484,TV Show,el marginal,Not Given,Argentina,2019-09-27,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,3.0,Seasons
s3489,TV Show,the inmate,Not Given,Mexico,2019-09-26,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3490,TV Show,abstract: the art of design,Not Given,United States,2019-09-25,2019,TV-14,2 Seasons,Docuseries,2019,2.0,Seasons
s3492,TV Show,glitch,Not Given,Australia,2019-09-25,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Horror",2019,3.0,Seasons
s3500,TV Show,vagabond,Not Given,South Korea,2019-09-21,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",2019,1.0,Season
s3503,TV Show,criminal: germany,Not Given,Germany,2019-09-20,2019,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2019,1.0,Season
s3505,TV Show,fastest car,Not Given,United States,2019-09-20,2019,TV-MA,2 Seasons,Reality TV,2019,2.0,Seasons
s3506,TV Show,inside bill's brain: decoding bill gates,Not Given,United States,2019-09-20,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",2019,1.0,Season
s3516,TV Show,surviving r. kelly,Not Given,United States,2019-09-15,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",2019,1.0,Season
s3520,TV Show,kabaneri of the iron fortress: the battle of unato,Not Given,Japan,2019-09-13,2019,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror",2019,1.0,Season
s3522,TV Show,marianne,Not Given,France,2019-09-13,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",2019,1.0,Season
s3526,TV Show,unbelievable,Not Given,United States,2019-09-13,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas",2019,1.0,Season
s3527,TV Show,the i-land,Not Given,United States,2019-09-12,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2019,1.0,Season
s3528,TV Show,"the mind, explained",Not Given,United States,2019-09-12,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",2019,1.0,Season
s3535,TV Show,the spy,Not Given,France,2019-09-06,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Thrillers",2019,1.0,Season
s3536,Movie,american factory: a conversation with the obamas,Not Given,United States,2019-09-05,2019,TV-G,10 min,Documentaries,2019,10.0,min
s3541,TV Show,moving art,Not Given,United States,2019-09-01,2018,TV-G,3 Seasons,"Docuseries, Science & Nature TV",2019,3.0,Seasons
s3544,TV Show,serial killer with piers morgan,Not Given,United Kingdom,2019-09-01,2018,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2019,1.0,Season
s3547,TV Show,luo bao bei,Not Given,China,2019-08-31,2018,TV-Y,1 Season,"British TV Shows, Kids' TV",2019,1.0,Season
s3502,TV Show,criminal: france,Not Given,Pakistan,2019-09-20,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,1.0,Season
s3552,TV Show,the dark crystal: age of resistance,Not Given,United Kingdom,2019-08-30,2019,TV-PG,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2019,1.0,Season
s3553,TV Show,the good bandit,Not Given,Colombia,2019-08-30,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3559,TV Show,million pound menu,Not Given,United Kingdom,2019-08-27,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Reality TV",2019,2.0,Seasons
s3562,TV Show,13 reasons why: beyond the reasons,Not Given,United States,2019-08-23,2019,TV-MA,3 Seasons,"Crime TV Shows, Docuseries",2019,3.0,Seasons
s3576,TV Show,45 rpm,Not Given,Spain,2019-08-16,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3577,TV Show,apache: the life of carlos tevez,Not Given,Argentina,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3578,TV Show,better than us,Not Given,Russia,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,1.0,Season
s3579,TV Show,diagnosis,Not Given,United States,2019-08-16,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",2019,1.0,Season
s3580,TV Show,green frontier,Not Given,Colombia,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1.0,Season
s3581,Movie,invader zim: enter the florpus,Not Given,South Korea,2019-08-16,2019,TV-Y7,72 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2019,72.0,min
s3582,TV Show,mindhunter,Not Given,United States,2019-08-16,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2019,2.0,Seasons
s3585,Movie,super monsters back to school,Not Given,Canada,2019-08-16,2019,TV-Y,24 min,Children & Family Movies,2019,24.0,min
s3586,TV Show,the king's avatar,Not Given,China,2019-08-16,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",2019,1.0,Season
s3588,TV Show,victim number 8,Not Given,Spain,2019-08-16,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",2019,1.0,Season
s3589,TV Show,cannon busters,Not Given,United States,2019-08-15,2019,TV-MA,1 Season,"Anime Series, International TV Shows",2019,1.0,Season
s3598,TV Show,knightfall,Not Given,United States,2019-08-13,2019,TV-MA,2 Seasons,TV Dramas,2019,2.0,Seasons
s3599,TV Show,dc super hero girls,Not Given,United States,2019-08-12,2019,TV-Y7,1 Season,Kids' TV,2019,1.0,Season
s3601,TV Show,glow,Not Given,United States,2019-08-09,2019,TV-MA,3 Seasons,"TV Comedies, TV Dramas",2019,3.0,Seasons
s3602,TV Show,izombie,Not Given,United States,2019-08-09,2019,TV-MA,5 Seasons,"TV Comedies, TV Dramas, TV Horror",2019,5.0,Seasons
s3605,TV Show,sintonia,Not Given,Brazil,2019-08-09,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,1.0,Season
s3607,TV Show,bad guys,Not Given,South Korea,2019-08-08,2014,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",2019,1.0,Season
s3608,TV Show,dollar,Not Given,Lebanon,2019-08-08,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",2019,1.0,Season
s3609,TV Show,jane the virgin,Not Given,United States,2019-08-08,2019,TV-14,5 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",2019,5.0,Seasons
s3610,TV Show,let's eat 2,Not Given,Malaysia,2019-08-08,2015,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3611,TV Show,let’s eat,Not Given,South Korea,2019-08-08,2013,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3612,TV Show,misaeng,Not Given,South Korea,2019-08-08,2014,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2019,1.0,Season
s3613,TV Show,oh my ghost,Not Given,South Korea,2019-08-08,2015,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3616,TV Show,wu assassins,Not Given,United States,2019-08-08,2019,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",2019,1.0,Season
s3625,TV Show,no good nick,Not Given,United States,2019-08-05,2019,TV-PG,2 Seasons,"Kids' TV, TV Comedies, TV Dramas",2019,2.0,Seasons
s3628,TV Show,basketball or nothing,Not Given,United States,2019-08-02,2019,TV-PG,1 Season,"Docuseries, Reality TV",2019,1.0,Season
s3630,Movie,otherhood,Not Given,United Kingdom,2019-08-02,2019,R,101 min,Comedies,2019,101.0,min
s3633,TV Show,sleepless society: nyctophobia,Not Given,Thailand,2019-08-01,2019,TV-MA,1 Season,"International TV Shows, TV Mysteries, TV Thrillers",2019,1.0,Season
s3634,TV Show,the letdown,Not Given,Australia,2019-07-31,2019,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",2019,2.0,Seasons
s3637,TV Show,twelve forever,Not Given,United States,2019-07-29,2019,TV-PG,1 Season,Kids' TV,2019,1.0,Season
s3641,TV Show,my first first love,Not Given,South Korea,2019-07-26,2019,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,2.0,Seasons
s3643,TV Show,another life,Not Given,United States,2019-07-25,2019,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure",2019,1.0,Season
s3645,TV Show,beat bugs,Not Given,Australia,2019-07-21,2018,TV-Y,3 Seasons,Kids' TV,2019,3.0,Seasons
s3652,TV Show,sexy central,Not Given,Hong Kong,2019-07-20,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
s3655,TV Show,the epic tales of captain underpants,Not Given,United States,2019-07-19,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",2019,3.0,Seasons
s3656,TV Show,typewriter,Not Given,India,2019-07-19,2019,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",2019,1.0,Season
s3657,TV Show,rookie historian goo hae-ryung,Not Given,South Korea,2019-07-18,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3660,TV Show,pinky malinky,Not Given,United States,2019-07-17,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",2019,3.0,Seasons
s3661,TV Show,unrequited love,Not Given,China,2019-07-17,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
s3664,TV Show,angel beats!,Not Given,Japan,2019-07-15,2010,TV-PG,1 Season,"Anime Series, International TV Shows",2019,1.0,Season
s3665,TV Show,anohana: the flower we saw that day,Not Given,Japan,2019-07-15,2011,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",2019,1.0,Season
s3666,TV Show,god eater,Not Given,Japan,2019-07-15,2015,TV-14,1 Season,"Anime Series, International TV Shows",2019,1.0,Season
s3667,TV Show,granblue fantasy the animation,Not Given,Japan,2019-07-15,2017,TV-PG,1 Season,"Anime Series, International TV Shows",2019,1.0,Season
s3668,TV Show,3below: tales of arcadia,Not Given,United States,2019-07-12,2019,TV-Y7,2 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2019,2.0,Seasons
s3670,TV Show,bonus family,Not Given,Sweden,2019-07-12,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas",2019,3.0,Seasons
s3674,TV Show,one spring night,Not Given,South Korea,2019-07-12,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,1.0,Season
s3840,TV Show,the princess weiyoung,Not Given,China,2019-05-10,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
s3681,TV Show,free rein,Not Given,United States,2019-07-06,2019,TV-G,3 Seasons,"British TV Shows, Kids' TV, TV Dramas",2019,3.0,Seasons
s3683,TV Show,the legend of white snake,Not Given,China,2019-07-05,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
s3686,TV Show,stranger things,Not Given,United States,2019-07-04,2019,TV-14,3 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",2019,3.0,Seasons
s3687,TV Show,the last czars,Not Given,United States,2019-07-03,2019,TV-MA,1 Season,"Docuseries, TV Dramas",2019,1.0,Season
s3688,TV Show,yummy mummies,Not Given,Australia,2019-07-03,2019,TV-MA,2 Seasons,"International TV Shows, Reality TV",2019,2.0,Seasons
s3709,TV Show,paquita salas,Not Given,Spain,2019-06-28,2018,TV-MA,3 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2019,3.0,Seasons
s3689,TV Show,bangkok love stories: objects of affection,Not Given,Thailand,2019-07-02,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
s3690,TV Show,bangkok love stories: plead,Not Given,Thailand,2019-07-02,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019,1.0,Season
